timestamp,pitch,roll,yaw,light,led_status,solar_status,mode
17:50:06.971,-7.13,-26.33,0.00,463.26409170495504,OFF,RETRACTED,MANUAL
17:50:07.075,-7.47,-25.60,0.00,463.91369666161006,OFF,RETRACTED,MANUAL
17:50:07.175,-7.79,-24.85,0.00,464.55795378698974,OFF,RETRACTED,MANUAL
17:50:07.275,-8.10,-24.10,0.00,465.1968469746997,OFF,RETRACTED,MANUAL
17:50:07.376,-8.38,-23.33,0.00,465.8303602524436,OFF,RETRACTED,MANUAL
17:50:07.476,-8.64,-22.56,0.00,466.4584777824223,OFF,RETRACTED,MANUAL
17:50:07.578,-8.88,-21.78,0.00,467.08118386173027,OFF,RETRACTED,MANUAL
17:50:07.678,-9.10,-20.98,0.00,467.6984629227479,OFF,RETRACTED,MANUAL
17:50:07.779,-9.30,-20.18,0.00,468.310299533531,OFF,RETRACTED,MANUAL
17:50:07.879,-9.47,-19.38,0.00,468.91667839819615,OFF,RETRACTED,MANUAL
17:50:07.980,-9.62,-18.56,0.00,469.5175843573032,OFF,RETRACTED,MANUAL
17:50:08.081,-9.74,-17.74,0.00,470.11300238823446,OFF,RETRACTED,MANUAL
17:50:08.181,-9.84,-16.91,0.00,470.7029176055702,OFF,RETRACTED,MANUAL
17:50:08.282,-9.92,-16.07,0.00,471.2873152614608,OFF,RETRACTED,MANUAL
17:50:08.383,-9.97,-15.22,0.00,471.8661807459953,OFF,RETRACTED,MANUAL
17:50:08.483,-10.00,-14.37,0.00,472.4394995875666,OFF,RETRACTED,MANUAL
17:50:08.585,-10.00,-13.52,0.00,473.0072574532336,OFF,RETRACTED,MANUAL
17:50:08.685,-9.97,-12.66,0.00,473.5694401490791,OFF,RETRACTED,MANUAL
17:50:08.786,-9.92,-11.79,0.00,474.1260336205653,OFF,RETRACTED,MANUAL
17:50:08.888,-9.85,-10.92,0.00,474.67702395288416,OFF,RETRACTED,MANUAL
17:50:08.989,-9.75,-10.05,0.00,475.2223973713061,OFF,RETRACTED,MANUAL
17:50:09.089,-9.63,-9.17,0.00,475.7621402415241,OFF,RETRACTED,MANUAL
17:50:09.190,-9.48,-8.28,0.00,476.2962390699944,OFF,RETRACTED,MANUAL
17:50:09.290,-9.31,-7.40,0.00,476.8246805042743,OFF,RETRACTED,MANUAL
17:50:09.391,-9.12,-6.51,0.00,477.3474513333553,OFF,RETRACTED,MANUAL
17:50:09.491,-8.90,-5.62,0.00,477.864538487994,OFF,RETRACTED,MANUAL
17:50:09.595,-8.67,-4.72,0.00,478.3759290410385,OFF,RETRACTED,MANUAL
17:50:09.694,-8.41,-3.83,0.00,478.8816102077514,OFF,RETRACTED,MANUAL
17:50:09.795,-8.12,-2.93,0.00,479.38156934613016,OFF,RETRACTED,MANUAL
17:50:09.897,-7.82,-2.03,0.00,479.8757939572222,OFF,RETRACTED,MANUAL
17:50:09.997,-7.50,-1.13,0.00,480.3642716854379,OFF,RETRACTED,MANUAL
17:50:10.098,-7.16,-0.23,0.00,480.8469903188597,OFF,RETRACTED,MANUAL
17:50:10.198,-6.80,0.67,0.00,481.3239377895467,OFF,RETRACTED,MANUAL
17:50:10.299,-6.43,1.57,0.00,481.7951021738371,OFF,RETRACTED,MANUAL
17:50:10.399,-6.04,2.47,0.00,482.26047169264587,OFF,RETRACTED,MANUAL
17:50:10.500,-5.63,3.37,0.00,482.7200347117592,OFF,RETRACTED,MANUAL
17:50:10.602,-5.21,4.26,0.00,483.17377974212553,OFF,RETRACTED,MANUAL
17:50:10.702,-4.78,5.16,0.00,483.62169544014273,OFF,RETRACTED,MANUAL
17:50:10.804,-4.33,6.05,0.00,484.06377060794176,OFF,RETRACTED,MANUAL
17:50:10.905,-3.88,6.94,0.00,484.4999941936664,OFF,RETRACTED,MANUAL
17:50:11.006,-3.41,7.83,0.00,484.9303552917497,OFF,RETRACTED,MANUAL
17:50:11.107,-2.94,8.71,0.00,485.3548431431867,OFF,RETRACTED,MANUAL
17:50:11.210,-2.46,9.59,0.00,485.7734471358031,OFF,RETRACTED,MANUAL
17:50:11.310,-1.97,10.47,0.00,486.18615680452103,OFF,RETRACTED,MANUAL
17:50:11.410,-1.48,11.35,0.00,486.59296183162024,OFF,RETRACTED,MANUAL
17:50:11.511,-0.98,12.21,0.00,486.99385204699615,OFF,RETRACTED,MANUAL
17:50:11.612,-0.48,13.08,0.00,487.3888174284143,OFF,RETRACTED,MANUAL
17:50:11.712,0.02,13.94,0.00,487.7778481017607,OFF,RETRACTED,MANUAL
17:50:11.822,0.52,14.79,0.00,488.16093434128885,OFF,RETRACTED,MANUAL
17:50:11.937,1.02,15.64,0.00,488.5380665698627,OFF,RETRACTED,MANUAL
17:50:12.038,1.51,16.48,0.00,488.90923535919615,OFF,RETRACTED,MANUAL
17:50:12.139,2.00,17.31,0.00,489.2744314300887,OFF,RETRACTED,MANUAL
17:50:12.239,2.49,18.14,0.00,489.6336456526578,OFF,RETRACTED,MANUAL
17:50:12.340,2.97,18.96,0.00,489.9868690465664,OFF,RETRACTED,MANUAL
17:50:12.445,3.45,19.77,0.00,490.3340927812483,OFF,RETRACTED,MANUAL
17:50:12.548,3.91,20.58,0.00,490.67530817612794,OFF,RETRACTED,MANUAL
17:50:12.657,4.37,21.37,0.00,491.01050670083833,OFF,RETRACTED,MANUAL
17:50:12.763,4.81,22.16,0.00,491.3396799754338,OFF,RETRACTED,MANUAL
17:50:12.894,5.24,22.94,0.00,491.66281977059975,OFF,RETRACTED,MANUAL
17:50:12.994,5.66,23.71,0.00,491.979918007858,OFF,RETRACTED,MANUAL
17:50:13.094,6.07,24.47,0.00,492.29096675976916,OFF,RETRACTED,MANUAL
17:50:13.196,6.46,25.22,0.00,492.5959582501306,OFF,RETRACTED,MANUAL
17:50:13.297,6.83,25.96,0.00,492.894884854171,OFF,RETRACTED,MANUAL
17:50:13.397,7.19,26.69,0.00,493.1877390987408,OFF,RETRACTED,MANUAL
