timestamp,pitch,roll,yaw,light,led_status,solar_status,mode
18:04:30,13.0323,-38.90779,0,620,OFF,RETRACTED,MANUAL
18:04:31,14.73284,-28.67501,0,619,OFF,RETRACTED,MANUAL
18:04:31,9.370859,-14.8961,0,615,OFF,RETRACTED,MANUAL
18:04:31,8.142133,-12.73364,0,598,OFF,RETRACTED,MANUAL
18:04:31,6.830419,-10.53871,0,595,OFF,RETRACTED,MANUAL
18:04:31,5.449088,-8.316913,0,601,OFF,RETRACTED,MANUAL
18:04:32,4.012217,-6.073908,0,615,OFF,RETRACTED,MANUAL
18:04:32,2.534453,-3.815418,0,618,OFF,RETRACTED,MANUAL
18:04:32,1.030856,-1.547199,0,606,OFF,RETRACTED,MANUAL
18:04:32,-0.483247,0.724964,0,594,OFF,RETRACTED,MANUAL
18:04:32,-7.67627,11.94266,0,621,OFF,RETRACTED,MANUAL
18:04:33,-8.936526,14.11752,0,608,OFF,RETRACTED,MANUAL
18:04:33,-10.1057,16.25637,0,595,OFF,RETRACTED,MANUAL
18:04:33,-11.17187,18.35378,0,598,OFF,RETRACTED,MANUAL
18:04:33,-12.9529,22.40298,0,625,OFF,RETRACTED,MANUAL
18:04:34,-14.95506,33.02749,0,619,OFF,RETRACTED,MANUAL
18:04:34,-14.76186,34.52824,0,625,OFF,RETRACTED,MANUAL
18:04:34,-12.52696,39.61599,0,598,OFF,RETRACTED,MANUAL
18:04:34,-11.63121,40.64291,0,614,OFF,RETRACTED,MANUAL
18:04:34,-8.275118,43.09275,0,610,OFF,RETRACTED,MANUAL
18:04:35,-6.971494,43.69212,0,597,OFF,RETRACTED,MANUAL
18:04:35,-5.596814,44.18008,0,598,OFF,RETRACTED,MANUAL
