timestamp,pitch,roll,yaw,light,led_status,solar_status,mode
15:57:12.429,0.00,45.00,0.00,250.0,OFF,RETRACTED,MANUAL
15:57:12.477,0.50,44.99,0.00,251.24999479167317,OFF,RETRACTED,MANUAL
15:57:12.577,1.00,44.96,0.00,252.49995833354166,OFF,RETRACTED,MANUAL
15:57:12.677,1.49,44.92,0.00,253.74985937658204,OFF,RETRACTED,MANUAL
15:57:12.778,1.99,44.86,0.00,254.99966667333328,OFF,RETRACTED,MANUAL
15:57:12.879,2.47,44.78,0.00,256.2493489786781,OFF,RETRACTED,MANUAL
15:57:12.980,2.96,44.68,0.00,257.4988750506239,OFF,RETRACTED,MANUAL
15:57:13.083,3.43,44.56,0.00,258.74821365108403,OFF,RETRACTED,MANUAL
15:57:13.185,3.89,44.43,0.00,259.9973335466585,OFF,RETRACTED,MANUAL
15:57:13.286,4.35,44.27,0.00,261.24620350941507,OFF,RETRACTED,MANUAL
15:57:13.386,4.79,44.10,0.00,262.4947923176696,OFF,RETRACTED,MANUAL
15:57:13.488,5.23,43.92,0.00,263.74306875676695,OFF,RETRACTED,MANUAL
15:57:13.588,5.65,43.71,0.00,264.99100161986115,OFF,RETRACTED,MANUAL
15:57:13.693,6.05,43.49,0.00,266.2385597086957,OFF,RETRACTED,MANUAL
15:57:13.794,6.44,43.25,0.00,267.4857118343832,OFF,RETRACTED,MANUAL
15:57:13.895,6.82,42.99,0.00,268.73242681818556,OFF,RETRACTED,MANUAL
15:57:13.996,7.17,42.72,0.00,269.9786734922932,OFF,RETRACTED,MANUAL
15:57:14.097,7.51,42.42,0.00,271.224420700604,OFF,RETRACTED,MANUAL
15:57:14.221,7.83,42.12,0.00,272.4696372995028,OFF,RETRACTED,MANUAL
15:57:14.322,8.13,41.79,0.00,273.71429215863935,OFF,RETRACTED,MANUAL
15:57:14.423,8.41,41.45,0.00,274.95835416170706,OFF,RETRACTED,MANUAL
15:57:14.522,8.67,41.09,0.00,276.20179220722065,OFF,RETRACTED,MANUAL
15:57:14.624,8.91,40.71,0.00,277.4445752092937,OFF,RETRACTED,MANUAL
15:57:14.724,9.13,40.32,0.00,278.68667209841595,OFF,RETRACTED,MANUAL
15:57:14.824,9.32,39.91,0.00,279.92805182222986,OFF,RETRACTED,MANUAL
15:57:14.925,9.49,39.49,0.00,281.1686833463069,OFF,RETRACTED,MANUAL
15:57:15.026,9.64,39.05,0.00,282.40853565492375,OFF,RETRACTED,MANUAL
15:57:15.129,9.76,38.60,0.00,283.6475777518371,OFF,RETRACTED,MANUAL
15:57:15.232,9.85,38.13,0.00,284.88577866105913,OFF,RETRACTED,MANUAL
15:57:15.337,9.93,37.64,0.00,286.1231074276316,OFF,RETRACTED,MANUAL
15:57:15.441,9.97,37.14,0.00,287.35953311839984,OFF,RETRACTED,MANUAL
15:57:15.545,10.00,36.62,0.00,288.5950248227859,OFF,RETRACTED,MANUAL
15:57:15.645,10.00,36.09,0.00,289.8295516535615,OFF,RETRACTED,MANUAL
15:57:15.748,9.97,35.55,0.00,291.0630827476203,OFF,RETRACTED,MANUAL
15:57:15.853,9.92,34.99,0.00,292.295587266749,OFF,RETRACTED,MANUAL
15:57:15.955,9.84,34.42,0.00,293.527034398399,OFF,RETRACTED,MANUAL
15:57:16.057,9.74,33.83,0.00,294.7573933564561,OFF,RETRACTED,MANUAL
15:57:16.158,9.61,33.23,0.00,295.9866333820103,OFF,RETRACTED,MANUAL
15:57:16.259,9.46,32.62,0.00,297.2147237441252,OFF,RETRACTED,MANUAL
15:57:16.361,9.29,31.99,0.00,298.44163374060554,OFF,RETRACTED,MANUAL
15:57:16.464,9.09,31.35,0.00,299.66733269876534,OFF,RETRACTED,MANUAL
15:57:16.566,8.87,30.70,0.00,300.8917899761945,OFF,RETRACTED,MANUAL
15:57:16.668,8.63,30.04,0.00,302.1149749615249,OFF,RETRACTED,MANUAL
15:57:16.770,8.37,29.36,0.00,303.3368570751956,OFF,RETRACTED,MANUAL
15:57:16.873,8.08,28.67,0.00,304.5574057702173,OFF,RETRACTED,MANUAL
15:57:16.980,7.78,27.97,0.00,305.7765905329364,OFF,RETRACTED,MANUAL
15:57:17.082,7.46,27.26,0.00,306.9943808837971,OFF,RETRACTED,MANUAL
15:57:17.200,7.11,26.54,0.00,308.2107463781042,OFF,RETRACTED,MANUAL
15:57:17.326,6.75,25.81,0.00,309.42565660678366,OFF,RETRACTED,MANUAL
15:57:17.446,6.38,25.07,0.00,310.639081197143,OFF,RETRACTED,MANUAL
15:57:17.548,5.98,24.31,0.00,311.8509898136307,OFF,RETRACTED,MANUAL
15:57:17.652,5.58,23.55,0.00,313.0613521585945,OFF,RETRACTED,MANUAL
15:57:17.754,5.16,22.78,0.00,314.27013797303874,OFF,RETRACTED,MANUAL
15:57:17.853,4.72,22.00,0.00,315.4773170373811,OFF,RETRACTED,MANUAL
15:57:17.954,4.27,21.21,0.00,316.6828591722077,OFF,RETRACTED,MANUAL
15:57:18.055,3.82,20.41,0.00,317.88673423902816,OFF,RETRACTED,MANUAL
15:57:18.156,3.35,19.61,0.00,319.0889121410284,OFF,RETRACTED,MANUAL
15:57:18.257,2.87,18.79,0.00,320.28936282382347,OFF,RETRACTED,MANUAL
15:57:18.358,2.39,17.97,0.00,321.4880562762088,OFF,RETRACTED,MANUAL
15:57:18.458,1.90,17.14,0.00,322.68496253091064,OFF,RETRACTED,MANUAL
15:57:18.559,1.41,16.31,0.00,323.88005166533486,OFF,RETRACTED,MANUAL
15:57:18.659,0.91,15.46,0.00,325.07329380231533,OFF,RETRACTED,MANUAL
15:57:18.760,0.42,14.62,0.00,326.2646591108608,OFF,RETRACTED,MANUAL
15:57:18.860,-0.08,13.76,0.00,327.4541178069006,OFF,RETRACTED,MANUAL
15:57:18.961,-0.58,12.90,0.00,328.64164015402935,OFF,RETRACTED,MANUAL
15:57:19.063,-1.08,12.04,0.00,329.82719646425016,OFF,RETRACTED,MANUAL
15:57:19.164,-1.58,11.17,0.00,331.010757098717,OFF,RETRACTED,MANUAL
15:57:19.263,-2.07,10.29,0.00,332.19229246847567,OFF,RETRACTED,MANUAL
15:57:19.364,-2.56,9.42,0.00,333.37177303520355,OFF,RETRACTED,MANUAL
15:57:19.465,-3.04,8.53,0.00,334.5491693119477,OFF,RETRACTED,MANUAL
15:57:19.565,-3.51,7.65,0.00,335.7244518638627,OFF,RETRACTED,MANUAL
15:57:19.665,-3.97,6.76,0.00,336.89759130894595,OFF,RETRACTED,MANUAL
15:57:19.767,-4.43,5.87,0.00,338.0685583187724,OFF,RETRACTED,MANUAL
15:57:19.868,-4.87,4.98,0.00,339.23732361922777,OFF,RETRACTED,MANUAL
15:57:19.968,-5.30,4.08,0.00,340.4038579912404,OFF,RETRACTED,MANUAL
15:57:20.069,-5.72,3.18,0.00,341.5681322715118,OFF,RETRACTED,MANUAL
15:57:20.169,-6.12,2.28,0.00,342.73011735324553,OFF,RETRACTED,MANUAL
