timestamp,pitch,roll,yaw,light,led_status,solar_status,mode
19:21:08.322,-5.32,-41.38,0.00,117.00840597882828,ON,RETRACTED,AUTO
19:21:08.429,-4.89,-41.02,0.00,127.75476963025818,ON,RETRACTED,AUTO
19:21:08.533,-4.45,-40.64,0.00,138.80668269352662,ON,RETRACTED,AUTO
19:21:08.635,-3.99,-40.24,0.00,150.13652114170054,ON,RETRACTED,AUTO
19:21:08.736,-3.53,-39.83,0.00,161.7159662791253,ON,RETRACTED,AUTO
19:21:08.841,-3.06,-39.41,0.00,173.5160755234159,ON,RETRACTED,AUTO
19:21:08.945,-2.58,-38.96,0.00,185.50735474683972,ON,RETRACTED,AUTO
19:21:09.051,-2.09,-38.51,0.00,197.65983199627584,ON,RETRACTED,AUTO
19:21:09.153,-1.60,-38.03,0.00,619.8862648149768,ON,DEPLOYED,AUTO
19:21:09.255,-1.11,-37.54,0.00,644.6531082529375,ON,DEPLOYED,AUTO
19:21:09.356,-0.61,-37.04,0.00,669.5582900961615,ON,DEPLOYED,AUTO
19:21:09.458,-0.11,-36.52,0.00,694.539560360409,ON,DEPLOYED,AUTO
19:21:09.560,0.39,-35.99,0.00,719.5344788800135,ON,DEPLOYED,AUTO
19:21:09.665,0.89,-35.44,0.00,744.4805713757778,ON,DEPLOYED,AUTO
19:21:09.765,1.39,-34.88,0.00,769.3154856081368,ON,DEPLOYED,AUTO
19:21:09.866,1.88,-34.30,0.00,793.9771472252828,ON,DEPLOYED,AUTO
19:21:09.969,2.37,-33.71,0.00,818.4039149167181,ON,DEPLOYED,AUTO
19:21:10.072,2.85,-33.11,0.00,842.534734484429,ON,DEPLOYED,AUTO
19:21:10.181,3.33,-32.49,0.00,866.3092914465843,ON,DEPLOYED,AUTO
19:21:10.283,3.79,-31.87,0.00,889.6681617923286,ON,DEPLOYED,AUTO
19:21:10.388,4.25,-31.22,0.00,912.552960510862,ON,DEPLOYED,AUTO
19:21:10.494,4.70,-30.57,0.00,934.9064875235613,ON,DEPLOYED,AUTO
19:21:10.596,5.13,-29.90,0.00,956.6728706543864,ON,DEPLOYED,AUTO
19:21:10.697,5.56,-29.22,0.00,977.7977052812238,ON,DEPLOYED,AUTO
19:21:10.798,5.96,-28.53,0.00,998.2281903191075,ON,DEPLOYED,AUTO
