timestamp,pitch,roll,yaw,light,led_status,solar_status,mode
17:50:00,3.358507,-44.71347,0,750,OFF,RETRACTED,MANUAL
17:50:01,8.834926,-42.78713,0,756,OFF,RETRACTED,MANUAL
17:50:01,11.08732,-41.16375,0,772,OFF,RETRACTED,MANUAL
17:50:01,12.04949,-40.19353,0,771,OFF,RETRACTED,MANUAL
17:50:01,12.88885,-39.12083,0,764,OFF,RETRACTED,MANUAL
17:50:01,13.59684,-37.94838,0,754,OFF,RETRACTED,MANUAL
17:50:02,14.16625,-36.67916,0,744,OFF,RETRACTED,MANUAL
17:50:02,14.59126,-35.31644,0,740,OFF,RETRACTED,MANUAL
17:50:02,14.86756,-33.86366,0,745,OFF,RETRACTED,MANUAL
17:50:02,14.99233,-32.32454,0,754,OFF,RETRACTED,MANUAL
17:50:02,14.45248,-27.22941,0,773,OFF,RETRACTED,MANUAL
17:50:02,13.97393,-25.38621,0,766,OFF,RETRACTED,MANUAL
17:50:02,13.35296,-23.47829,0,757,OFF,RETRACTED,MANUAL
17:50:02,12.59589,-21.5105,0,746,OFF,RETRACTED,MANUAL
17:50:03,11.71043,-19.48787,0,739,OFF,RETRACTED,MANUAL
17:50:03,10.70562,-17.41554,0,744,OFF,RETRACTED,MANUAL
17:50:03,9.591696,-15.29882,0,753,OFF,RETRACTED,MANUAL
17:50:03,7.082909,-10.95384,0,770,OFF,RETRACTED,MANUAL
17:50:03,5.713618,-8.736666,0,773,OFF,RETRACTED,MANUAL
17:50:03,2.814881,-4.2412,0,759,OFF,RETRACTED,MANUAL
17:50:03,1.314979,-1.97437,0,748,OFF,RETRACTED,MANUAL
17:50:03,-0.198325,0.297494,0,740,OFF,RETRACTED,MANUAL
17:50:04,-1.709607,2.568599,0,741,OFF,RETRACTED,MANUAL
17:50:04,-3.203465,4.833155,0,750,OFF,RETRACTED,MANUAL
17:50:04,-4.664672,7.085388,0,760,OFF,RETRACTED,MANUAL
17:50:04,-6.078335,9.319555,0,769,OFF,RETRACTED,MANUAL
17:50:04,-7.430046,11.52996,0,773,OFF,RETRACTED,MANUAL
17:50:04,-8.706027,13.71097,0,770,OFF,RETRACTED,MANUAL
17:50:04,-11.95419,20.02245,0,740,OFF,RETRACTED,MANUAL
17:50:04,-12.80685,22.03122,0,741,OFF,RETRACTED,MANUAL
17:50:05,-14.0309,37.02065,0,740,OFF,RETRACTED,MANUAL
17:50:05,-13.42459,38.26482,0,746,OFF,RETRACTED,MANUAL
17:50:05,-12.68146,39.41144,0,756,OFF,RETRACTED,MANUAL
17:50:06,-11.80907,40.45757,0,763,OFF,RETRACTED,MANUAL
17:50:06,-10.81631,41.40054,0,769,OFF,RETRACTED,MANUAL
17:50:06,-9.713315,42.23795,0,768,OFF,RETRACTED,MANUAL
17:50:06,-8.511317,42.96767,0,762,OFF,RETRACTED,MANUAL
17:50:06,-7.222569,43.58783,0,753,OFF,RETRACTED,MANUAL
17:50:06,-2.970787,44.7766,0,740,OFF,RETRACTED,MANUAL
17:50:06,-1.473181,44.94558,0,748,OFF,RETRACTED,MANUAL
17:50:06,0.039441,44.99996,0,758,OFF,RETRACTED,MANUAL
17:50:06,1.55166,44.93961,0,765,OFF,RETRACTED,MANUAL
17:50:07,3.048064,44.76467,0,766,OFF,RETRACTED,MANUAL
17:50:07,4.513402,44.47559,0,762,OFF,RETRACTED,MANUAL
17:50:07,5.932737,44.07312,0,752,OFF,RETRACTED,MANUAL
17:50:07,7.291604,43.55827,0,741,OFF,RETRACTED,MANUAL
17:50:07,8.576153,42.93236,0,735,OFF,RETRACTED,MANUAL
17:50:07,9.77329,42.19699,0,737,OFF,RETRACTED,MANUAL
17:50:07,10.87082,41.35403,0,746,OFF,RETRACTED,MANUAL
