timestamp,azimuth,elevation,range,doppler,voltage,temp
23:36:17,244.37,-86.69,13158.76,1603,8.25,26
23:36:18,244.23,-86.68,13158.54,161,7.0,25
23:36:18,244.09,-86.66,13158.32,-78,7.5600000000000005,36
23:36:19,243.96,-86.64,13158.12,117,8.3,33
23:36:19,243.84,-86.63,13157.92,1648,8.38,25
23:36:20,243.71,-86.61,13157.72,1948,7.930000000000001,37
23:36:20,243.59,-86.60,13157.51,1796,8.27,27
23:36:21,243.47,-86.58,13157.31,868,7.12,39
23:36:21,243.35,-86.57,13157.11,930,7.78,22
23:36:22,243.23,-86.55,13156.90,-1821,7.25,28
23:36:22,243.11,-86.54,13156.69,-893,7.390000000000001,34
23:36:23,242.98,-86.52,13156.47,1622,8.27,39
23:36:24,242.87,-86.50,13156.26,-1806,7.48,24
23:36:24,242.75,-86.49,13156.05,-33,7.32,25
23:36:25,242.64,-86.47,13155.83,-802,7.24,26
23:36:25,242.52,-86.46,13155.62,1285,7.59,22
23:36:26,242.41,-86.44,13155.40,-1008,7.7,20
23:36:26,242.29,-86.42,13155.17,-1169,7.29,28
23:36:27,242.17,-86.41,13154.94,-932,7.61,30
23:36:27,242.06,-86.39,13154.72,-70,7.11,30
23:36:28,241.95,-86.38,13154.50,624,7.42,36
23:36:28,241.83,-86.36,13154.25,-1242,7.19,29
23:36:29,241.72,-86.34,13154.02,1494,7.63,34
23:36:30,241.61,-86.33,13153.79,1695,8.38,39
23:36:30,241.50,-86.31,13153.56,879,7.54,26
23:36:31,241.40,-86.29,13153.32,-18,8.120000000000001,21
23:36:31,241.29,-86.28,13153.09,-571,8.19,26
23:36:32,241.19,-86.26,13152.86,1232,8.27,37
23:36:32,241.08,-86.24,13152.62,-1268,7.390000000000001,36
23:36:33,240.98,-86.23,13152.38,52,7.8,33
23:36:33,240.88,-86.21,13152.15,-1765,8.09,26
23:36:34,240.77,-86.20,13151.91,-1384,7.61,35
23:36:35,240.67,-86.18,13151.66,-1602,7.47,30
23:36:35,240.57,-86.16,13151.42,-1746,8.33,23
23:36:36,240.47,-86.15,13151.17,-1401,7.37,32
23:36:36,240.37,-86.13,13150.93,1809,7.640000000000001,28
23:36:37,240.28,-86.11,13150.68,610,7.73,26
23:36:37,240.18,-86.10,13150.44,1133,7.51,29
23:36:38,240.08,-86.08,13150.19,307,7.58,38
23:36:38,239.99,-86.06,13149.94,1870,7.44,30
23:36:39,239.90,-86.05,13149.69,-1968,7.82,34
23:36:40,239.80,-86.03,13149.43,-1902,7.8500000000000005,23
23:36:40,239.71,-86.01,13149.18,946,7.45,33
