timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-01-26T11:23:35.712545,77.32,4.08,-295,8.31,30,ALL_OK
2026-01-26T11:23:36.401756,77.21,4.04,1118,8.290000000000001,36,ALL_OK
2026-01-26T11:23:36.950056,77.13,4.01,-1239,7.75,31,ALL_OK
2026-01-26T11:23:37.509522,77.05,3.98,431,7.7700000000000005,36,ALL_OK
2026-01-26T11:23:38.065065,76.96,3.95,-227,8.01,23,ALL_OK
2026-01-26T11:23:38.618043,76.88,3.92,-1980,8.26,29,ALL_OK
2026-01-26T11:23:39.211422,76.79,3.89,-230,7.65,35,ALL_OK
2026-01-26T11:23:39.774046,76.71,3.85,-1467,7.57,31,ALL_OK
2026-01-26T11:23:40.344360,76.62,3.82,94,7.96,24,ALL_OK
2026-01-26T11:23:40.900249,76.54,3.79,-622,7.640000000000001,26,ALL_OK
2026-01-26T11:23:41.455048,76.46,3.76,1792,7.26,34,ALL_OK
2026-01-26T11:23:42.043204,76.37,3.73,-1475,8.370000000000001,31,ALL_OK
2026-01-26T11:23:42.646580,76.28,3.70,-1037,7.15,31,ALL_OK
2026-01-26T11:23:43.324393,76.18,3.66,1292,8.15,36,ALL_OK
2026-01-26T11:23:43.889747,76.10,3.63,656,7.55,26,ALL_OK
2026-01-26T11:23:44.448102,76.02,3.60,-1725,7.03,24,ALL_OK
2026-01-26T11:23:45.006468,75.94,3.57,-976,7.07,21,ALL_OK
2026-01-26T11:23:45.573853,75.86,3.54,-1385,7.8500000000000005,27,ALL_OK
2026-01-26T11:23:46.135532,75.78,3.50,423,8.1,21,ALL_OK
2026-01-26T11:23:46.691127,75.70,3.47,783,7.8,38,ALL_OK
2026-01-26T11:23:47.253662,75.62,3.44,-1934,7.22,34,ALL_OK
2026-01-26T11:23:47.822202,75.54,3.41,327,8.22,31,ALL_OK
2026-01-26T11:23:48.373052,75.46,3.38,101,7.12,28,ALL_OK
2026-01-26T11:23:48.955597,75.38,3.35,1700,7.95,32,ALL_OK
2026-01-26T11:23:49.542790,75.29,3.32,676,7.62,27,ALL_OK
2026-01-26T11:23:50.111006,75.21,3.29,725,8.03,36,ALL_OK
2026-01-26T11:23:50.673710,75.13,3.26,136,7.22,36,ALL_OK
2026-01-26T11:23:51.236199,75.05,3.23,1886,7.67,21,ALL_OK
