timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-02-07T18:25:07.270674,165.92,-13.71,344,7.65,21,ALL_OK
2026-02-07T18:25:07.917804,165.90,-13.73,1665,7.91,26,ALL_OK
2026-02-07T18:25:08.547800,165.87,-13.76,-918,8.14,37,ALL_OK
2026-02-07T18:25:09.119807,165.85,-13.78,-457,7.24,22,ALL_OK
2026-02-07T18:25:09.669254,165.83,-13.80,12,7.8,35,ALL_OK
2026-02-07T18:25:10.204516,165.81,-13.82,622,8.01,36,ALL_OK
2026-02-07T18:25:10.739308,165.78,-13.84,-567,7.38,35,ALL_OK
2026-02-07T18:25:11.275282,165.76,-13.86,1267,7.08,25,ALL_OK
2026-02-07T18:25:11.823971,165.74,-13.88,1038,8.01,35,ALL_OK
2026-02-07T18:25:12.373763,165.72,-13.90,-1140,7.37,35,ALL_OK
2026-02-07T18:25:12.933420,165.70,-13.92,-1093,7.95,22,ALL_OK
2026-02-07T18:25:13.478272,165.68,-13.94,-1080,7.390000000000001,21,ALL_OK
2026-02-07T18:25:14.036397,165.65,-13.96,285,8.06,39,ALL_OK
2026-02-07T18:25:14.605424,165.63,-13.98,278,7.53,38,ALL_OK
2026-02-07T18:25:15.506769,165.61,-14.00,-1727,7.0,29,ALL_OK
