timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-01-26T15:55:45.006180,267.16,-31.56,1447,7.45,26,ALL_OK
2026-01-26T15:55:45.548780,267.18,-31.54,-1740,7.15,23,ALL_OK
2026-01-26T15:55:46.078691,267.20,-31.53,1689,7.54,37,ALL_OK
2026-01-26T15:55:46.634666,267.22,-31.51,251,8.120000000000001,23,ALL_OK
2026-01-26T15:55:47.197307,267.24,-31.49,1671,7.68,38,ALL_OK
2026-01-26T15:55:47.764377,267.26,-31.48,288,8.25,30,ALL_OK
2026-01-26T15:55:48.323032,267.28,-31.46,-464,7.08,27,ALL_OK
2026-01-26T15:55:48.884901,267.30,-31.44,850,8.19,35,ALL_OK
2026-01-26T15:55:49.456907,267.32,-31.43,-1940,7.15,34,ALL_OK
2026-01-26T15:55:50.021256,267.34,-31.41,-930,7.86,35,ALL_OK
2026-01-26T15:55:50.580573,267.36,-31.40,1840,8.13,39,ALL_OK
2026-01-26T15:55:51.149142,267.38,-31.38,-1721,7.3100000000000005,35,ALL_OK
2026-01-26T15:55:51.705832,267.40,-31.36,-673,7.61,29,ALL_OK
2026-01-26T15:55:52.267675,267.42,-31.35,-480,7.01,30,ALL_OK
2026-01-26T15:55:52.826693,267.44,-31.33,913,7.98,30,ALL_OK
2026-01-26T15:55:53.381338,267.46,-31.31,325,8.14,34,ALL_OK
2026-01-26T15:55:54.023343,267.48,-31.30,1285,8.3,34,ALL_OK
2026-01-26T15:55:54.618934,267.50,-31.28,-1110,7.26,25,ALL_OK
2026-01-26T15:55:55.151172,267.52,-31.26,-1628,7.05,25,ALL_OK
2026-01-26T15:55:55.703373,267.54,-31.25,507,7.2700000000000005,30,ALL_OK
2026-01-26T15:55:56.227824,267.56,-31.23,-68,7.37,31,ALL_OK
2026-01-26T15:55:56.761224,267.58,-31.22,314,7.2,36,ALL_OK
2026-01-26T15:55:57.288780,267.59,-31.20,-1912,7.95,25,ALL_OK
2026-01-26T15:55:57.828874,267.61,-31.19,127,7.7,24,ALL_OK
2026-01-26T15:55:58.365501,267.63,-31.17,-534,8.21,22,ALL_OK
2026-01-26T15:55:58.885037,267.65,-31.15,-610,8.13,24,ALL_OK
2026-01-26T15:55:59.424216,267.67,-31.14,-468,8.120000000000001,26,ALL_OK
2026-01-26T15:55:59.948142,267.69,-31.12,-1427,7.49,34,ALL_OK
2026-01-26T15:56:00.491112,267.71,-31.11,-1734,7.01,39,ALL_OK
2026-01-26T15:56:01.016274,267.73,-31.09,-1739,7.25,26,ALL_OK
2026-01-26T15:56:01.545919,267.75,-31.08,-1556,8.35,21,ALL_OK
2026-01-26T15:56:02.086882,267.77,-31.06,1986,8.31,36,ALL_OK
2026-01-26T15:56:02.611101,267.79,-31.05,1775,7.68,27,ALL_OK
2026-01-26T15:56:03.149876,267.80,-31.03,-1965,7.140000000000001,28,ALL_OK
2026-01-26T15:56:03.676473,267.82,-31.02,1377,7.0600000000000005,22,ALL_OK
2026-01-26T15:56:04.205060,267.84,-31.00,1924,7.98,27,ALL_OK
2026-01-26T15:56:04.743073,267.86,-30.98,-732,7.71,35,ALL_OK
2026-01-26T15:56:05.277658,267.88,-30.97,-228,8.21,32,ALL_OK
2026-01-26T15:56:05.820105,267.90,-30.95,-1045,8.1,36,ALL_OK
2026-01-26T15:56:06.356517,267.92,-30.94,-1101,7.17,28,ALL_OK
2026-01-26T15:56:06.890619,267.94,-30.92,844,8.2,24,ALL_OK
2026-01-26T15:56:07.424676,267.96,-30.91,537,7.2,22,ALL_OK
2026-01-26T15:56:08.009850,267.98,-30.89,388,7.11,20,ALL_OK
2026-01-26T15:56:08.590133,268.00,-30.87,-254,7.08,32,ALL_OK
2026-01-26T15:56:09.130935,268.02,-30.86,392,7.9,26,ALL_OK
2026-01-26T15:56:09.672705,268.04,-30.84,1739,8.35,39,ALL_OK
2026-01-26T15:56:10.241605,268.06,-30.83,978,7.58,21,ALL_OK
