timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-01-26T15:19:48.088626,122.96,-75.26,-592,7.5200000000000005,20,ALL_OK
2026-01-26T15:19:48.667591,123.03,-75.27,755,7.1000000000000005,26,ALL_OK
2026-01-26T15:19:49.249638,123.09,-75.28,1039,8.03,28,ALL_OK
2026-01-26T15:19:49.795243,123.15,-75.29,-557,7.2,36,ALL_OK
2026-01-26T15:19:50.339624,123.22,-75.29,659,7.63,35,ALL_OK
2026-01-26T15:19:50.854418,123.27,-75.30,238,7.26,24,ALL_OK
2026-01-26T15:19:51.372985,123.33,-75.31,391,7.65,26,ALL_OK
2026-01-26T15:19:51.899766,123.39,-75.32,-344,7.04,35,ALL_OK
2026-01-26T15:19:52.421267,123.45,-75.33,-936,7.83,26,ALL_OK
2026-01-26T15:19:52.939737,123.51,-75.33,-1473,8.28,27,ALL_OK
2026-01-26T15:19:53.462509,123.57,-75.34,1867,7.7700000000000005,21,ALL_OK
2026-01-26T15:19:53.979707,123.63,-75.35,1883,7.19,26,ALL_OK
2026-01-26T15:19:54.506164,123.69,-75.36,1032,7.73,24,ALL_OK
2026-01-26T15:19:55.021622,123.75,-75.37,709,7.890000000000001,35,ALL_OK
2026-01-26T15:19:55.551376,123.81,-75.38,-795,7.23,33,ALL_OK
2026-01-26T15:19:56.066504,123.87,-75.38,-873,7.97,23,ALL_OK
2026-01-26T15:19:56.583477,123.92,-75.39,1508,8.06,34,ALL_OK
2026-01-26T15:19:57.106440,123.98,-75.40,-1186,7.66,39,ALL_OK
2026-01-26T15:19:57.628609,124.04,-75.41,-1599,7.48,23,ALL_OK
2026-01-26T15:19:58.152218,124.10,-75.42,984,7.7,23,ALL_OK
2026-01-26T15:19:58.666887,124.16,-75.42,1343,7.83,35,ALL_OK
2026-01-26T15:19:59.179517,124.22,-75.43,-221,8.1,20,ALL_OK
2026-01-26T15:19:59.699571,124.28,-75.44,861,8.25,34,ALL_OK
2026-01-26T15:20:00.228891,124.34,-75.45,605,7.63,39,ALL_OK
2026-01-26T15:20:00.755126,124.40,-75.46,-532,7.99,27,ALL_OK
2026-01-26T15:20:01.267919,124.46,-75.46,847,7.25,29,ALL_OK
2026-01-26T15:20:01.782229,124.52,-75.47,188,7.73,32,ALL_OK
