timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-02-07T18:32:44.055789,153.46,-29.45,1964,7.65,29,ALL_OK
2026-02-07T18:32:44.678342,153.45,-29.47,-293,7.76,26,ALL_OK
2026-02-07T18:32:45.225248,153.44,-29.48,1203,7.38,39,ALL_OK
2026-02-07T18:32:45.782491,153.43,-29.50,-60,7.59,33,ALL_OK
2026-02-07T18:32:46.343621,153.42,-29.52,-457,7.68,30,ALL_OK
2026-02-07T18:32:46.892049,153.40,-29.54,1744,8.34,24,ALL_OK
2026-02-07T18:32:47.429889,153.39,-29.56,370,7.2,20,ALL_OK
2026-02-07T18:32:47.967945,153.38,-29.57,-1109,8.21,23,ALL_OK
2026-02-07T18:32:48.523340,153.37,-29.59,1345,8.16,33,ALL_OK
2026-02-07T18:32:49.067258,153.36,-29.61,-856,7.3100000000000005,33,ALL_OK
2026-02-07T18:32:49.621826,153.35,-29.63,1891,8.15,38,ALL_OK
