timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-01-26T11:16:48.772050,174.36,2.76,1015,7.65,26,ALL_OK
2026-01-26T11:16:49.356557,174.28,2.79,-712,7.61,20,ALL_OK
2026-01-26T11:16:49.986803,174.20,2.82,-747,8.16,26,ALL_OK
2026-01-26T11:16:50.531480,174.12,2.85,-1036,7.46,32,ALL_OK
2026-01-26T11:16:51.092640,174.05,2.88,-1483,8.34,37,ALL_OK
2026-01-26T11:16:51.657861,173.97,2.91,-272,7.6000000000000005,32,ALL_OK
2026-01-26T11:16:52.205048,173.89,2.94,426,7.94,38,ALL_OK
2026-01-26T11:16:52.840326,173.81,2.98,-126,8.31,28,ALL_OK
2026-01-26T11:16:53.384360,173.73,3.01,1206,7.96,21,ALL_OK
2026-01-26T11:16:53.916007,173.66,3.04,-687,7.38,37,ALL_OK
2026-01-26T11:16:54.464244,173.58,3.07,-322,8.24,36,ALL_OK
2026-01-26T11:16:55.023505,173.50,3.10,1472,7.17,29,ALL_OK
2026-01-26T11:16:55.576663,173.43,3.13,1702,7.37,25,ALL_OK
2026-01-26T11:16:56.119469,173.35,3.16,-59,7.140000000000001,33,ALL_OK
2026-01-26T11:16:56.695533,173.27,3.19,-723,7.53,27,ALL_OK
2026-01-26T11:16:57.275289,173.19,3.22,1071,7.04,21,ALL_OK
2026-01-26T11:16:58.290583,173.05,3.27,1773,8.28,24,ALL_OK
2026-01-26T11:16:59.286743,172.94,3.31,-291,7.61,22,ALL_OK
2026-01-26T11:16:59.853524,172.82,3.36,675,7.12,20,ALL_OK
2026-01-26T11:17:00.420665,172.74,3.39,-1080,7.16,38,ALL_OK
2026-01-26T11:17:00.992885,172.66,3.42,-1957,7.03,24,ALL_OK
2026-01-26T11:17:01.577052,172.57,3.45,327,8.15,37,ALL_OK
2026-01-26T11:17:02.112440,172.50,3.48,1247,7.68,39,ALL_OK
2026-01-26T11:17:02.632176,172.42,3.51,-671,8.27,27,ALL_OK
2026-01-26T11:17:03.159695,172.35,3.54,491,7.37,36,ALL_OK
2026-01-26T11:17:03.693890,172.27,3.57,-932,7.87,23,ALL_OK
2026-01-26T11:17:04.250571,172.19,3.60,-821,8.15,30,ALL_OK
2026-01-26T11:17:04.775395,172.11,3.63,-1051,7.78,33,ALL_OK
2026-01-26T11:17:05.313915,172.03,3.66,-730,8.1,34,ALL_OK
2026-01-26T11:17:05.837296,171.95,3.69,-521,8.0,26,ALL_OK
2026-01-26T11:17:06.396099,171.87,3.72,1546,7.99,25,ALL_OK
2026-01-26T11:17:06.932865,171.79,3.75,-853,7.08,25,ALL_OK
2026-01-26T11:17:07.450979,171.71,3.78,-1711,7.95,31,ALL_OK
2026-01-26T11:17:07.974140,171.64,3.81,-707,7.47,23,ALL_OK
2026-01-26T11:17:08.493774,171.56,3.83,1205,7.97,37,ALL_OK
2026-01-26T11:17:09.019242,171.48,3.86,-237,8.14,29,ALL_OK
2026-01-26T11:17:09.544856,171.40,3.89,-1598,7.22,21,ALL_OK
2026-01-26T11:17:10.071318,171.32,3.92,-1379,7.3,22,ALL_OK
2026-01-26T11:17:10.589459,171.24,3.95,-39,8.36,24,ALL_OK
2026-01-26T11:17:11.121476,171.16,3.98,-1263,7.08,26,ALL_OK
2026-01-26T11:17:11.676354,171.08,4.01,1607,8.24,34,ALL_OK
2026-01-26T11:17:12.207054,171.00,4.04,471,7.8,29,ALL_OK
2026-01-26T11:17:12.759590,170.91,4.07,1639,7.09,27,ALL_OK
2026-01-26T11:17:13.290434,170.83,4.10,-128,8.25,30,ALL_OK
2026-01-26T11:17:13.809523,170.75,4.13,637,7.23,31,ALL_OK
2026-01-26T11:17:14.343011,170.67,4.16,-1784,7.4,22,ALL_OK
2026-01-26T11:17:14.863942,170.59,4.19,1595,7.71,25,ALL_OK
2026-01-26T11:17:15.387167,170.51,4.22,-1679,8.31,33,ALL_OK
2026-01-26T11:17:15.911824,170.43,4.24,-1354,7.92,24,ALL_OK
2026-01-26T11:17:16.436168,170.34,4.27,1696,7.8100000000000005,35,ALL_OK
2026-01-26T11:17:16.967749,170.26,4.30,765,8.08,35,ALL_OK
2026-01-26T11:17:17.491926,170.18,4.33,-477,7.19,20,ALL_OK
2026-01-26T11:17:18.028134,170.10,4.36,13,8.39,23,ALL_OK
2026-01-26T11:17:18.562016,170.01,4.39,-973,7.34,25,ALL_OK
2026-01-26T11:17:19.093258,169.93,4.42,708,7.45,32,ALL_OK
