timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-02-07T09:54:09.655525,265.01,-14.85,-1144,7.8,30,ALL_OK
2026-02-07T09:54:12.317898,265.16,-14.76,-1930,7.0600000000000005,22,ALL_OK
2026-02-07T09:54:13.683410,265.23,-14.72,1856,8.06,34,ALL_OK
2026-02-07T09:54:14.837253,265.30,-14.68,-1186,8.15,30,ALL_OK
2026-02-07T09:54:15.985429,265.36,-14.64,1878,8.13,21,ALL_OK
2026-02-07T09:54:17.130853,265.42,-14.61,-1342,8.08,38,ALL_OK
2026-02-07T09:54:18.301032,265.49,-14.57,-1796,7.13,28,ALL_OK
2026-02-07T09:54:19.477292,265.56,-14.53,751,7.05,27,ALL_OK
2026-02-07T09:54:20.599712,265.62,-14.49,-719,7.84,36,ALL_OK
2026-02-07T09:54:21.755930,265.68,-14.45,119,8.11,31,ALL_OK
2026-02-07T09:54:22.917828,265.75,-14.42,-26,7.22,23,ALL_OK
2026-02-07T09:54:24.053032,265.81,-14.38,480,7.24,25,ALL_OK
2026-02-07T09:54:25.162404,265.88,-14.34,181,7.05,31,ALL_OK
2026-02-07T09:54:26.336014,265.94,-14.31,-1217,7.96,38,ALL_OK
2026-02-07T09:54:27.484412,266.01,-14.27,-1929,7.75,26,ALL_OK
2026-02-07T09:54:28.619240,266.07,-14.23,1710,7.5600000000000005,27,ALL_OK
2026-02-07T09:54:29.762864,266.14,-14.19,-608,8.22,23,ALL_OK
2026-02-07T09:54:30.902942,266.20,-14.16,1523,8.3,33,ALL_OK
2026-02-07T09:54:32.039758,266.27,-14.12,1472,8.38,32,ALL_OK
2026-02-07T09:54:33.168869,266.33,-14.08,422,7.72,26,ALL_OK
2026-02-07T09:54:34.309044,266.40,-14.05,1775,8.19,29,ALL_OK
2026-02-07T09:54:35.457851,266.47,-14.01,-46,7.21,20,ALL_OK
2026-02-07T09:54:36.576458,266.53,-13.97,-742,8.2,23,ALL_OK
2026-02-07T09:54:37.687973,266.59,-13.93,-1980,8.15,23,ALL_OK
2026-02-07T09:54:38.828304,266.66,-13.90,-251,7.3,32,ALL_OK
2026-02-07T09:54:39.970024,266.73,-13.86,-441,7.66,32,ALL_OK
