timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-01-26T11:16:25.073010,177.37,1.49,-1553,7.390000000000001,29,ALL_OK
2026-01-26T11:16:25.753794,177.29,1.52,1196,8.17,37,ALL_OK
2026-01-26T11:16:26.288877,177.22,1.55,-909,7.5200000000000005,21,ALL_OK
2026-01-26T11:16:26.821062,177.16,1.58,-1315,8.27,35,ALL_OK
2026-01-26T11:16:27.360908,177.09,1.61,-910,7.5600000000000005,22,ALL_OK
2026-01-26T11:16:27.907270,177.03,1.64,-815,7.68,26,ALL_OK
2026-01-26T11:16:28.464238,176.96,1.67,-1655,7.15,33,ALL_OK
2026-01-26T11:16:29.017747,176.89,1.70,252,7.19,29,ALL_OK
2026-01-26T11:16:29.576451,176.82,1.72,-1652,7.96,23,ALL_OK
2026-01-26T11:16:30.109370,176.76,1.75,1011,7.61,28,ALL_OK
2026-01-26T11:16:30.652718,176.69,1.78,-797,8.040000000000001,20,ALL_OK
2026-01-26T11:16:31.190415,176.63,1.81,1763,7.38,32,ALL_OK
2026-01-26T11:16:31.739192,176.56,1.84,1089,8.03,38,ALL_OK
2026-01-26T11:16:32.282958,176.49,1.87,-829,7.23,32,ALL_OK
2026-01-26T11:16:32.821775,176.42,1.90,1316,7.99,31,ALL_OK
2026-01-26T11:16:33.367248,176.36,1.93,273,7.96,39,ALL_OK
2026-01-26T11:16:33.911541,176.29,1.96,1128,7.5200000000000005,23,ALL_OK
2026-01-26T11:16:34.446813,176.22,1.98,-1590,7.37,22,ALL_OK
2026-01-26T11:16:34.984529,176.15,2.01,-1115,7.01,35,ALL_OK
2026-01-26T11:16:35.533515,176.09,2.04,168,7.99,31,ALL_OK
2026-01-26T11:16:36.082720,176.02,2.07,781,7.23,33,ALL_OK
2026-01-26T11:16:36.650355,175.94,2.10,-174,7.140000000000001,39,ALL_OK
2026-01-26T11:16:37.177174,175.88,2.13,174,7.0600000000000005,35,ALL_OK
2026-01-26T11:16:37.722662,175.81,2.16,-397,8.0,23,ALL_OK
2026-01-26T11:16:38.278464,175.74,2.19,673,7.74,30,ALL_OK
2026-01-26T11:16:38.814192,175.67,2.22,133,7.0200000000000005,27,ALL_OK
2026-01-26T11:16:39.354362,175.60,2.25,1829,8.0,27,ALL_OK
2026-01-26T11:16:39.890740,175.53,2.28,-98,7.78,39,ALL_OK
2026-01-26T11:16:40.444507,175.46,2.31,1587,7.18,27,ALL_OK
2026-01-26T11:16:41.011305,175.39,2.34,-501,7.47,38,ALL_OK
2026-01-26T11:16:41.556049,175.32,2.37,705,7.76,36,ALL_OK
2026-01-26T11:16:42.107367,175.24,2.40,-1988,8.24,36,ALL_OK
2026-01-26T11:16:42.643815,175.17,2.42,794,7.62,37,ALL_OK
2026-01-26T11:16:43.198030,175.10,2.45,-230,8.18,35,ALL_OK
2026-01-26T11:16:43.740867,175.03,2.48,-1377,7.62,21,ALL_OK
2026-01-26T11:16:44.317571,174.95,2.51,1050,7.78,31,ALL_OK
2026-01-26T11:16:44.903118,174.88,2.55,-124,7.84,39,ALL_OK
