timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-02-07T18:19:47.748120,187.80,-0.83,1479,7.3100000000000005,20,ALL_OK
2026-02-07T18:19:48.361634,187.73,-0.86,-707,7.08,24,ALL_OK
2026-02-07T18:19:48.910397,187.67,-0.88,-1543,7.12,38,ALL_OK
2026-02-07T18:19:49.464819,187.60,-0.91,600,7.890000000000001,21,ALL_OK
2026-02-07T18:19:50.034535,187.54,-0.93,-512,7.07,39,ALL_OK
2026-02-07T18:19:50.597780,187.47,-0.96,354,7.54,29,ALL_OK
2026-02-07T18:19:51.129183,187.41,-0.98,1884,7.79,34,ALL_OK
2026-02-07T18:19:51.653248,187.35,-1.00,388,8.18,26,ALL_OK
2026-02-07T18:19:52.174765,187.29,-1.03,-881,7.29,30,ALL_OK
2026-02-07T18:19:52.692804,187.23,-1.05,-1518,7.98,32,ALL_OK
2026-02-07T18:19:53.218256,187.17,-1.07,1673,7.24,21,ALL_OK
2026-02-07T18:19:53.735981,187.11,-1.09,526,7.48,38,ALL_OK
2026-02-07T18:19:54.258620,187.05,-1.12,1006,8.24,36,ALL_OK
2026-02-07T18:19:54.787545,187.00,-1.14,658,7.2700000000000005,37,ALL_OK
2026-02-07T18:19:55.335919,186.93,-1.16,-159,7.7,27,ALL_OK
2026-02-07T18:19:55.859902,186.87,-1.19,-267,8.040000000000001,28,ALL_OK
2026-02-07T18:19:56.384374,186.82,-1.21,-1704,7.5600000000000005,24,ALL_OK
2026-02-07T18:19:56.897970,186.76,-1.23,400,7.19,22,ALL_OK
2026-02-07T18:19:57.414291,186.70,-1.26,1693,7.74,37,ALL_OK
2026-02-07T18:19:57.936532,186.64,-1.28,-989,7.2700000000000005,38,ALL_OK
2026-02-07T18:19:58.455034,186.58,-1.30,-959,7.8,39,ALL_OK
2026-02-07T18:19:59.049727,186.52,-1.33,-764,7.73,20,ALL_OK
2026-02-07T18:19:59.616857,186.45,-1.35,-802,7.37,36,ALL_OK
2026-02-07T18:20:00.211605,186.39,-1.38,-1457,7.16,32,ALL_OK
2026-02-07T18:20:00.734878,186.33,-1.40,1063,8.25,26,ALL_OK
2026-02-07T18:20:01.263208,186.27,-1.42,485,7.63,25,ALL_OK
2026-02-07T18:20:01.786090,186.21,-1.45,-1461,7.53,21,ALL_OK
2026-02-07T18:20:02.319072,186.16,-1.47,182,7.49,26,ALL_OK
2026-02-07T18:20:02.839894,186.10,-1.49,-808,7.15,39,ALL_OK
2026-02-07T18:20:03.376478,186.04,-1.52,652,7.18,39,ALL_OK
2026-02-07T18:20:03.921580,185.98,-1.54,1189,7.890000000000001,33,ALL_OK
2026-02-07T18:20:04.456021,185.92,-1.56,564,7.58,29,ALL_OK
2026-02-07T18:20:04.987610,185.87,-1.59,1446,8.26,27,ALL_OK
2026-02-07T18:20:05.510827,185.81,-1.61,263,8.21,37,ALL_OK
2026-02-07T18:20:06.025397,185.75,-1.63,-83,7.32,33,ALL_OK
2026-02-07T18:20:06.540580,185.70,-1.66,-1501,7.5200000000000005,27,ALL_OK
2026-02-07T18:20:07.057989,185.64,-1.68,99,7.13,33,ALL_OK
2026-02-07T18:20:07.600814,185.58,-1.70,1698,7.79,30,ALL_OK
2026-02-07T18:20:08.122707,185.53,-1.72,-1586,7.21,39,ALL_OK
2026-02-07T18:20:08.644414,185.47,-1.75,889,7.37,28,ALL_OK
2026-02-07T18:20:09.167126,185.42,-1.77,-466,8.02,37,ALL_OK
2026-02-07T18:20:09.717686,185.36,-1.79,1280,8.01,21,ALL_OK
2026-02-07T18:20:10.240376,185.30,-1.82,1734,7.03,25,ALL_OK
2026-02-07T18:20:10.777777,185.25,-1.84,-1713,8.31,34,ALL_OK
2026-02-07T18:20:11.293187,185.19,-1.86,402,8.06,23,ALL_OK
2026-02-07T18:20:11.809247,185.14,-1.89,-227,8.34,25,ALL_OK
2026-02-07T18:20:12.323616,185.08,-1.91,174,7.49,39,ALL_OK
2026-02-07T18:20:12.856809,185.03,-1.93,373,7.53,36,ALL_OK
2026-02-07T18:20:13.391243,184.97,-1.95,1806,7.32,38,ALL_OK
2026-02-07T18:20:13.919324,184.91,-1.98,1753,7.28,30,ALL_OK
2026-02-07T18:20:14.432027,184.86,-2.00,-1473,8.38,36,ALL_OK
2026-02-07T18:20:14.950848,184.81,-2.02,-1099,7.07,27,ALL_OK
2026-02-07T18:20:15.482374,184.75,-2.05,-1559,7.140000000000001,21,ALL_OK
2026-02-07T18:20:16.033595,184.69,-2.07,-677,8.3,39,ALL_OK
2026-02-07T18:20:16.588529,184.64,-2.09,643,7.54,24,ALL_OK
2026-02-07T18:20:17.131176,184.58,-2.12,-103,7.18,34,ALL_OK
2026-02-07T18:20:17.668073,184.53,-2.14,1074,7.61,34,ALL_OK
2026-02-07T18:20:18.229670,184.47,-2.16,152,7.82,34,ALL_OK
2026-02-07T18:20:18.757053,184.41,-2.19,-806,7.2700000000000005,21,ALL_OK
2026-02-07T18:20:19.279048,184.36,-2.21,1539,7.79,31,ALL_OK
2026-02-07T18:20:19.799955,184.31,-2.23,788,7.32,37,ALL_OK
2026-02-07T18:20:20.542737,184.23,-2.26,-1395,7.25,39,ALL_OK
2026-02-07T18:20:21.089490,184.18,-2.29,-638,7.72,22,ALL_OK
2026-02-07T18:20:21.636609,184.12,-2.31,-1847,7.08,24,ALL_OK
2026-02-07T18:20:22.336781,184.05,-2.34,810,7.83,36,ALL_OK
