timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-02-07T17:59:42.654665,316.53,-27.14,1307,7.21,22,ALL_OK
2026-02-07T17:59:43.434446,316.52,-27.12,1732,8.18,36,ALL_OK
2026-02-07T17:59:43.978378,316.51,-27.10,-1782,8.33,38,ALL_OK
2026-02-07T17:59:44.545430,316.50,-27.08,-484,8.19,30,ALL_OK
2026-02-07T17:59:45.126573,316.49,-27.06,-111,7.03,24,ALL_OK
2026-02-07T17:59:45.681495,316.48,-27.04,-294,7.8100000000000005,37,ALL_OK
2026-02-07T17:59:46.245108,316.47,-27.02,734,7.09,20,ALL_OK
2026-02-07T17:59:46.803562,316.46,-27.00,1673,7.01,29,ALL_OK
2026-02-07T17:59:47.350802,316.46,-26.98,3,7.390000000000001,23,ALL_OK
2026-02-07T17:59:47.917566,316.45,-26.96,1517,7.94,21,ALL_OK
2026-02-07T17:59:48.470921,316.44,-26.94,751,8.16,24,ALL_OK
2026-02-07T17:59:49.023440,316.43,-26.93,-492,7.26,31,ALL_OK
2026-02-07T17:59:49.604495,316.42,-26.91,-908,8.05,24,ALL_OK
2026-02-07T17:59:50.197948,316.41,-26.89,491,8.16,36,ALL_OK
2026-02-07T17:59:50.763406,316.40,-26.87,1304,8.14,21,ALL_OK
2026-02-07T17:59:51.323315,316.39,-26.85,-168,8.120000000000001,31,ALL_OK
2026-02-07T17:59:51.884048,316.38,-26.83,-980,7.74,20,ALL_OK
2026-02-07T17:59:52.451608,316.37,-26.81,-191,7.88,39,ALL_OK
2026-02-07T17:59:53.020209,316.36,-26.79,341,7.0,27,ALL_OK
2026-02-07T17:59:53.580823,316.35,-26.77,-970,7.55,39,ALL_OK
2026-02-07T17:59:54.156918,316.34,-26.75,-1709,8.23,20,ALL_OK
2026-02-07T17:59:54.772316,316.33,-26.73,1152,8.15,39,ALL_OK
2026-02-07T17:59:55.340982,316.32,-26.71,-1381,7.74,33,ALL_OK
2026-02-07T17:59:55.904604,316.31,-26.69,1529,7.25,32,ALL_OK
2026-02-07T17:59:56.474234,316.30,-26.67,1971,8.05,29,ALL_OK
