timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-01-25T15:02:05.326045,246.84,-34.40,-344,7.0,33,ALL_OK
2026-01-25T15:02:05.874207,246.85,-34.38,5,7.42,27,ALL_OK
2026-01-25T15:02:06.441665,246.87,-34.36,-1214,7.91,27,ALL_OK
2026-01-25T15:02:06.962087,246.88,-34.35,-406,7.48,24,ALL_OK
2026-01-25T15:02:07.478199,246.89,-34.33,587,7.13,25,ALL_OK
2026-01-25T15:02:07.992015,246.91,-34.32,648,7.45,36,ALL_OK
2026-01-25T15:02:08.522418,246.92,-34.30,1661,7.74,36,ALL_OK
2026-01-25T15:02:09.038228,246.93,-34.28,585,8.120000000000001,24,ALL_OK
2026-01-25T15:02:09.554355,246.95,-34.27,-414,7.86,30,ALL_OK
2026-01-25T15:02:10.068057,246.96,-34.25,-1271,7.2,37,ALL_OK
2026-01-25T15:02:10.580212,246.97,-34.24,-1910,7.65,32,ALL_OK
2026-01-25T15:02:11.094530,246.99,-34.22,-927,7.11,23,ALL_OK
2026-01-25T15:02:11.608237,247.00,-34.21,1271,8.370000000000001,32,ALL_OK
2026-01-25T15:02:12.145543,247.02,-34.19,1997,8.36,38,ALL_OK
2026-01-25T15:02:12.659668,247.03,-34.17,0,8.03,39,ALL_OK
2026-01-25T15:02:13.173900,247.04,-34.16,992,7.8,29,ALL_OK
2026-01-25T15:02:13.695883,247.06,-34.14,-1017,8.11,27,ALL_OK
2026-01-25T15:02:14.207691,247.07,-34.12,1911,7.26,21,ALL_OK
2026-01-25T15:02:14.719540,247.08,-34.11,233,7.21,27,ALL_OK
2026-01-25T15:02:15.232991,247.10,-34.09,700,7.88,29,ALL_OK
2026-01-25T15:02:15.784253,247.11,-34.08,886,7.09,33,ALL_OK
2026-01-25T15:02:16.330162,247.12,-34.06,-1696,7.15,31,ALL_OK
2026-01-25T15:02:16.929645,247.14,-34.04,1685,7.890000000000001,26,ALL_OK
2026-01-25T15:02:17.443662,247.15,-34.02,1936,8.370000000000001,32,ALL_OK
2026-01-25T15:02:17.964548,247.17,-34.01,1460,7.7700000000000005,33,ALL_OK
2026-01-25T15:02:18.478623,247.18,-33.99,1613,7.99,39,ALL_OK
2026-01-25T15:02:19.004706,247.20,-33.98,1859,8.040000000000001,29,ALL_OK
2026-01-25T15:02:19.527090,247.21,-33.96,640,7.26,26,ALL_OK
2026-01-25T15:02:20.044784,247.22,-33.94,-1534,7.59,30,ALL_OK
2026-01-25T15:02:20.568077,247.24,-33.93,135,7.140000000000001,25,ALL_OK
2026-01-25T15:02:21.088089,247.25,-33.91,-315,8.34,21,ALL_OK
2026-01-25T15:02:21.609024,247.26,-33.90,1886,8.07,37,ALL_OK
2026-01-25T15:02:22.125069,247.28,-33.88,-879,8.39,39,ALL_OK
2026-01-25T15:02:22.654502,247.29,-33.86,-94,8.24,33,ALL_OK
2026-01-25T15:02:23.173069,247.30,-33.85,454,8.09,22,ALL_OK
2026-01-25T15:02:23.699982,247.32,-33.83,1176,7.22,34,ALL_OK
2026-01-25T15:02:24.215986,247.33,-33.82,43,7.0600000000000005,25,ALL_OK
