timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-02-07T12:36:17.622481,208.42,-74.11,-88,7.12,30,ALL_OK
2026-02-07T12:36:18.252306,208.49,-74.10,-899,7.66,23,ALL_OK
2026-02-07T12:36:18.825558,208.56,-74.10,-483,7.96,32,ALL_OK
2026-02-07T12:36:19.391417,208.62,-74.09,1830,8.32,23,ALL_OK
2026-02-07T12:36:19.956813,208.68,-74.08,1583,7.96,27,ALL_OK
2026-02-07T12:36:20.494120,208.74,-74.08,1054,7.5,20,ALL_OK
2026-02-07T12:36:21.038357,208.80,-74.07,-1838,7.18,27,ALL_OK
2026-02-07T12:36:21.580977,208.87,-74.06,-957,7.7,27,ALL_OK
2026-02-07T12:36:22.142913,208.93,-74.06,-777,8.18,32,ALL_OK
2026-02-07T12:36:22.695530,208.99,-74.05,-1779,7.5600000000000005,38,ALL_OK
2026-02-07T12:36:23.234561,209.05,-74.05,-1522,7.48,34,ALL_OK
2026-02-07T12:36:23.795028,209.11,-74.04,255,7.63,31,ALL_OK
2026-02-07T12:36:24.348930,209.18,-74.03,-1115,8.03,35,ALL_OK
2026-02-07T12:36:24.909860,209.24,-74.03,1749,7.390000000000001,31,ALL_OK
2026-02-07T12:36:25.575085,209.30,-74.02,-1673,8.19,34,ALL_OK
2026-02-07T12:36:26.324242,209.40,-74.01,-849,7.75,30,ALL_OK
2026-02-07T12:36:26.851301,209.46,-74.00,-142,7.46,32,ALL_OK
2026-02-07T12:36:27.377840,209.51,-74.00,718,8.11,30,ALL_OK
2026-02-07T12:36:27.917502,209.57,-73.99,771,7.94,33,ALL_OK
2026-02-07T12:36:28.470447,209.64,-73.98,-76,7.38,23,ALL_OK
