timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-01-25T20:47:12.433227,131.20,-49.15,284,7.23,28,ALL_OK
2026-01-25T20:47:13.141101,131.21,-49.17,-1733,7.86,34,ALL_OK
2026-01-25T20:47:13.703184,131.22,-49.19,-1480,8.21,23,ALL_OK
2026-01-25T20:47:14.236288,131.23,-49.20,1440,7.390000000000001,29,ALL_OK
2026-01-25T20:47:14.792581,131.24,-49.22,851,8.21,26,ALL_OK
2026-01-25T20:47:15.336102,131.24,-49.24,1383,8.05,33,ALL_OK
2026-01-25T20:47:15.871853,131.25,-49.26,294,7.92,22,ALL_OK
2026-01-25T20:47:16.427788,131.26,-49.27,1291,7.44,34,ALL_OK
2026-01-25T20:47:17.013505,131.27,-49.29,1384,7.66,28,ALL_OK
2026-01-25T20:47:17.554129,131.28,-49.31,-1764,7.71,20,ALL_OK
2026-01-25T20:47:18.102397,131.29,-49.33,395,8.120000000000001,34,ALL_OK
2026-01-25T20:47:18.658555,131.29,-49.34,1280,7.18,28,ALL_OK
2026-01-25T20:47:19.201194,131.30,-49.36,-1643,8.05,20,ALL_OK
2026-01-25T20:47:19.747944,131.31,-49.38,-595,7.8100000000000005,22,ALL_OK
2026-01-25T20:47:20.299548,131.32,-49.40,-1034,7.41,27,ALL_OK
2026-01-25T20:47:20.821041,131.33,-49.41,68,7.12,26,ALL_OK
2026-01-25T20:47:21.359585,131.33,-49.43,-858,7.36,31,ALL_OK
2026-01-25T20:47:21.910177,131.34,-49.45,494,7.65,30,ALL_OK
2026-01-25T20:47:22.547628,131.35,-49.47,211,7.33,33,ALL_OK
2026-01-25T20:47:23.115768,131.36,-49.49,-1437,8.19,28,ALL_OK
2026-01-25T20:47:23.669739,131.37,-49.50,1591,7.87,33,ALL_OK
2026-01-25T20:47:24.239736,131.38,-49.52,563,8.33,26,ALL_OK
2026-01-25T20:47:24.782449,131.38,-49.54,-490,7.11,29,ALL_OK
2026-01-25T20:47:25.439837,131.39,-49.56,622,7.5600000000000005,35,ALL_OK
