timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-02-07T18:18:19.059393,200.29,3.04,-1974,7.76,30,ALL_OK
2026-02-07T18:18:19.710102,200.18,3.01,-1973,7.59,32,ALL_OK
2026-02-07T18:18:20.314474,200.08,2.98,-466,8.06,38,ALL_OK
2026-02-07T18:18:20.906082,199.98,2.96,-989,7.96,21,ALL_OK
2026-02-07T18:18:21.460179,199.89,2.93,-409,7.87,33,ALL_OK
2026-02-07T18:18:22.030758,199.80,2.91,-1633,8.03,39,ALL_OK
2026-02-07T18:18:22.585121,199.70,2.89,501,7.8,28,ALL_OK
2026-02-07T18:18:23.134164,199.61,2.86,-582,7.72,35,ALL_OK
2026-02-07T18:18:23.692269,199.52,2.84,1984,7.72,23,ALL_OK
2026-02-07T18:18:24.249107,199.43,2.82,-1465,7.72,26,ALL_OK
2026-02-07T18:18:24.804936,199.34,2.79,-1760,7.140000000000001,38,ALL_OK
2026-02-07T18:18:25.355236,199.25,2.77,1483,7.12,32,ALL_OK
2026-02-07T18:18:25.913986,199.16,2.75,-1617,7.17,35,ALL_OK
2026-02-07T18:18:26.470658,199.07,2.72,327,7.61,20,ALL_OK
2026-02-07T18:18:27.023287,198.98,2.70,-1003,7.9,36,ALL_OK
2026-02-07T18:18:27.576216,198.88,2.67,1093,7.44,35,ALL_OK
2026-02-07T18:18:28.135594,198.79,2.65,-1242,7.75,21,ALL_OK
2026-02-07T18:18:28.695319,198.70,2.63,280,7.54,36,ALL_OK
2026-02-07T18:18:29.247216,198.61,2.60,1563,7.24,23,ALL_OK
2026-02-07T18:18:29.792505,198.53,2.58,345,7.41,24,ALL_OK
2026-02-07T18:18:30.349190,198.44,2.56,1918,8.26,22,ALL_OK
2026-02-07T18:18:30.962568,198.34,2.53,397,7.96,23,ALL_OK
2026-02-07T18:18:31.516062,198.25,2.51,-1247,7.55,28,ALL_OK
2026-02-07T18:18:32.078743,198.16,2.48,-552,8.27,34,ALL_OK
2026-02-07T18:18:32.638760,198.07,2.46,-291,7.1000000000000005,35,ALL_OK
2026-02-07T18:18:33.208043,197.98,2.43,-90,8.0,21,ALL_OK
2026-02-07T18:18:33.777328,197.89,2.41,-819,8.32,37,ALL_OK
2026-02-07T18:18:34.383891,197.79,2.38,-280,8.1,20,ALL_OK
2026-02-07T18:18:34.934188,197.71,2.36,1909,7.68,31,ALL_OK
2026-02-07T18:18:35.484890,197.62,2.34,-1806,7.2,22,ALL_OK
2026-02-07T18:18:36.023359,197.54,2.31,1539,7.1000000000000005,27,ALL_OK
2026-02-07T18:18:36.574734,197.45,2.29,1450,8.36,27,ALL_OK
2026-02-07T18:18:37.134807,197.36,2.27,-1276,7.16,38,ALL_OK
2026-02-07T18:18:37.700007,197.27,2.24,35,8.32,35,ALL_OK
2026-02-07T18:18:38.276149,197.18,2.22,381,8.11,35,ALL_OK
2026-02-07T18:18:38.829877,197.10,2.19,-1328,7.75,38,ALL_OK
2026-02-07T18:18:39.401927,197.01,2.17,1908,7.92,32,ALL_OK
2026-02-07T18:18:39.959885,196.92,2.14,1544,7.86,23,ALL_OK
2026-02-07T18:18:40.508514,196.84,2.12,-1077,7.19,31,ALL_OK
2026-02-07T18:18:41.063213,196.75,2.10,-873,8.22,33,ALL_OK
2026-02-07T18:18:41.624216,196.67,2.07,-857,7.17,32,ALL_OK
2026-02-07T18:18:42.249404,196.57,2.04,-1774,7.54,29,ALL_OK
2026-02-07T18:18:42.808066,196.49,2.02,1493,8.34,32,ALL_OK
2026-02-07T18:18:43.376911,196.40,2.00,-833,8.31,32,ALL_OK
2026-02-07T18:18:43.936192,196.31,1.97,23,7.76,32,ALL_OK
2026-02-07T18:18:44.504663,196.23,1.95,-783,7.11,20,ALL_OK
2026-02-07T18:18:45.121666,196.14,1.92,1802,7.7,26,ALL_OK
2026-02-07T18:18:45.694763,196.05,1.89,-632,7.5200000000000005,36,ALL_OK
2026-02-07T18:18:46.262992,195.96,1.87,1803,7.57,30,ALL_OK
2026-02-07T18:18:46.836543,195.88,1.85,84,7.930000000000001,24,ALL_OK
2026-02-07T18:18:47.392043,195.79,1.82,-99,8.11,33,ALL_OK
2026-02-07T18:18:47.947739,195.71,1.80,-951,8.11,25,ALL_OK
2026-02-07T18:18:48.545739,195.62,1.77,-387,8.21,26,ALL_OK
2026-02-07T18:18:49.090712,195.54,1.75,-1465,7.42,26,ALL_OK
2026-02-07T18:18:49.683349,195.45,1.72,82,7.140000000000001,33,ALL_OK
