timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-02-07T13:04:17.853757,291.33,-32.05,1155,7.21,31,ALL_OK
2026-02-07T13:04:18.480946,291.36,-32.03,805,7.3500000000000005,23,ALL_OK
2026-02-07T13:04:19.044138,291.38,-32.02,-197,7.5200000000000005,27,ALL_OK
2026-02-07T13:04:19.600227,291.40,-32.00,-843,7.23,34,ALL_OK
2026-02-07T13:04:20.155126,291.42,-31.99,-1139,8.08,31,ALL_OK
2026-02-07T13:04:20.707870,291.43,-31.97,-531,8.38,39,ALL_OK
2026-02-07T13:04:21.280576,291.46,-31.95,1357,8.19,29,ALL_OK
2026-02-07T13:04:21.855177,291.48,-31.94,-3,7.2,23,ALL_OK
2026-02-07T13:04:22.418272,291.50,-31.92,-1619,8.08,31,ALL_OK
2026-02-07T13:04:22.974318,291.52,-31.91,-1270,8.06,25,ALL_OK
