timestamp,azimuth,elevation,doppler_shift,battery_voltage,internal_temp,status_msg
2026-01-25T15:02:44.128860,247.86,-33.20,-847,8.16,38,ALL_OK
2026-01-25T15:02:44.655484,247.88,-33.18,-163,7.76,22,ALL_OK
2026-01-25T15:02:45.195233,247.89,-33.17,-1597,8.39,26,ALL_OK
2026-01-25T15:02:45.781923,247.90,-33.15,-1564,7.5200000000000005,33,ALL_OK
2026-01-25T15:02:46.347525,247.92,-33.13,1829,7.43,24,ALL_OK
2026-01-25T15:02:46.901712,247.94,-33.11,-1908,8.26,37,ALL_OK
2026-01-25T15:02:47.411771,247.95,-33.10,609,8.23,25,ALL_OK
2026-01-25T15:02:47.921113,247.96,-33.08,-459,7.98,20,ALL_OK
2026-01-25T15:02:48.464306,247.98,-33.06,-1721,7.390000000000001,26,ALL_OK
2026-01-25T15:02:48.980511,247.99,-33.05,-1991,8.26,30,ALL_OK
2026-01-25T15:02:49.494593,248.01,-33.03,1534,8.31,29,ALL_OK
2026-01-25T15:02:50.017592,248.02,-33.02,-939,7.58,28,ALL_OK
